head,relation,tail,prompt,response,pred_relation,true_relation,verification,pred_verification,pred_relation_2
Aykut Kocaman,plays for,Sakaryaspor,What is the relationship between 'Aykut Kocaman' and 'Sakaryaspor'?,'Aykut Kocaman' [played for] 'Sakaryaspor',['played for'],plays for,['True. Reason: Aykut Kocaman played football for Sakaryaspor during his career as a professional football player.'],['true'],['played for']
Diogo Andrade,has gender,male,What is the relationship between 'Diogo Andrade' and 'male'?,'Diogo Andrade' [has gender] 'male',['has gender'],has gender,"['True. Reason: It is a common-sense fact that individuals can have genders, and being male is a possible gender identity for a person.']",['true'],"['has gender', 'has gender']"
"Essex, Massachusetts",is located in,"Essex County, Massachusetts","What is the relationship between 'Essex, Massachusetts' and 'Essex County, Massachusetts'?","'Essex, Massachusetts' [is located in] 'Essex County, Massachusetts'",['is located in'],is located in,"['True. Reason: It is a common naming convention in the United States for towns or cities to be located within a county of the same name. In this case, Essex, Massachusetts is indeed located within Essex County, Massachusetts based on standard geographical divisions.']",['true'],"['is located in', 'is located in']"
Daniel Jeandupeux,is affiliated to,Switzerland national football team,What is the relationship between 'Daniel Jeandupeux' and 'Switzerland national football team'?,'Daniel Jeandupeux' [played for] 'Switzerland national football team',['played for'],is affiliated to,['False. Reason: Daniel Jeandupeux is a former Swiss international footballer who played for the Switzerland national football team.'],['false'],['played for']
Alexandre Rodriguez de Oliveira,plays for,Sport Club do Recife,What is the relationship between 'Alexandre Rodriguez de Oliveira' and 'Sport Club do Recife'?,'Alexandre Rodriguez de Oliveira' [plays for] 'Sport Club do Recife',['plays for'],plays for,['False. Reason: There is no known relationship between Alexandre Rodriguez de Oliveira and Sport Club do Recife in terms of playing for the club.'],['false'],['plays for']
Joseph Bologna,directed,Love Is All There Is,What is the relationship between 'Joseph Bologna' and 'Love Is All There Is'?,'Joseph Bologna' [acted in] 'Love Is All There Is',['acted in'],directed,"['False. Reason: Joseph Bologna is a person, and ""Love Is All There Is"" is a movie. The relationship should be ""acted in"" instead of ""[\'acted in\']"" as the latter does not provide a specific linking verb.']",['false'],['acted in']
Silvano Raggio Garibaldi,is affiliated to,Virtus Entella,What is the relationship between 'Silvano Raggio Garibaldi' and 'Virtus Entella'?,'Silvano Raggio Garibaldi' [plays for] 'Virtus Entella',['plays for'],is affiliated to,"['True. Reason: Silvano Raggio Garibaldi is a professional footballer who currently plays for Virtus Entella, so the relationship ""plays for"" between Silvano Raggio Garibaldi and Virtus Entella is true.']",['true'],"['plays for', 'plays for']"
Eugène Dadi,is affiliated to,Notts County F.C.,What is the relationship between 'Eugène Dadi' and 'Notts County F.C.'?,'Eugène Dadi' [played for] 'Notts County F.C.',['played for'],is affiliated to,['True. Reason: Eugène Dadi did play for Notts County F.C. during his professional football career.'],['true'],['played for']
Mildred Dresselhaus,plays for,FC Sever Murmansk,What is the relationship between 'Mildred Dresselhaus' and 'FC Sever Murmansk'?,'Mildred Dresselhaus' [plays for] 'FC Sever Murmansk',['plays for'],plays for,"['False. Reason: Mildred Dresselhaus was an American physicist and engineer known for her work in carbon-based materials, particularly nanotechnology, rather than being a professional soccer player for FC Sever Murmansk.']",['false'],['is affiliated to']
Alessandro Zoppetti,plays for,Ascoli Calcio 1898,What is the relationship between 'Alessandro Zoppetti' and 'Ascoli Calcio 1898'?,'Alessandro Zoppetti' [is affiliated to] 'Ascoli Calcio 1898',['is affiliated to'],plays for,"['False. Reason: Alessandro Zoppetti is currently affiliated with Juventus FC, not Ascoli Calcio 1898.']",['false'],['is affiliated to']
Nicolas Plestan,plays for,FC Schalke 04,What is the relationship between 'Nicolas Plestan' and 'FC Schalke 04'?,'Nicolas Plestan' [played for] 'FC Schalke 04',['played for'],plays for,['False. Reason: Nicolas Plestan never played for FC Schalke 04 in his professional football career.'],['false'],['was born in']
Walter Matthau,acted in,A New Leaf,What is the relationship between 'Walter Matthau' and 'A New Leaf'?,'Walter Matthau' [acted in] 'A New Leaf',['acted in'],acted in,"['True. Reason: Walter Matthau is known for his acting career, and ""A New Leaf"" is a movie in which he starred.']",['true'],"['acted in', 'acted in']"
Pierre Laigle,is affiliated to,France national football team,What is the relationship between 'Pierre Laigle' and 'France national football team'?,'Pierre Laigle' [is affiliated to] 'France national football team',['is affiliated to'],is affiliated to,['False. Reason: Pierre Laigle is not a known member or affiliate of the France national football team based on common knowledge and available information.'],['false'],['played for']
Josip Škorić,has gender,male,What is the relationship between 'Josip Škorić' and 'male'?,'Josip Škorić' [has gender] 'male',['has gender'],has gender,"['False. Reason: The provided relationship ""Josip Škorić has gender male"" cannot be verified based on common sense. Gender is a personal attribute and can vary, so without specific context or verification, it is not appropriate to assume someone\'s gender based solely on their name.']",['false'],['has gender']
Tony James (footballer born 1978),plays for,Hereford United F.C.,What is the relationship between 'Tony James (footballer born 1978)' and 'Hereford United F.C.'?,'Tony James (footballer born 1978)' [played for] 'Hereford United F.C.'.,['played for'],plays for,"['True. Reason: Tony James, the footballer born in 1978, did play for Hereford United F.C. This information is verified through sports databases and football career records.']",['true'],['played for']
Gwak Kyung keun,is affiliated to,South Korea national football team,What is the relationship between 'Gwak Kyung keun' and 'South Korea national football team'?,'Gwak Kyung keun' [plays for] 'South Korea national football team',['plays for'],is affiliated to,['False. Reason: Gwak Kyung keun does not play for the South Korea national football team according to public records and information available in the knowledge graph.'],['false'],['is affiliated to']
Callum Tapping,plays for,Tottenham Hotspur F.C.,What is the relationship between 'Callum Tapping' and 'Tottenham Hotspur F.C.'?,'Callum Tapping' [plays for] 'Tottenham Hotspur F.C.',['plays for'],plays for,"['False. Reason: As of my knowledge, there is no known association or relationship between Callum Tapping and Tottenham Hotspur F.C. in any professional capacity.']",['false'],['is affiliated to']
Oliver Goldsmith,graduated from,"Trinity College, Dublin","What is the relationship between 'Oliver Goldsmith' and 'Trinity College, Dublin'?","'Oliver Goldsmith' [graduated from] 'Trinity College, Dublin'",['graduated from'],graduated from,"['False. Reason: Oliver Goldsmith studied at Trinity College, Dublin, but he did not graduate from there.']",['false'],['attended']
Michael Hedges,has musical role,wordnet percussion 100545059,What is the relationship between 'Michael Hedges' and 'wordnet percussion 100545059'?,'Michael Hedges' [has musical role] 'wordnet percussion 100545059'.,['has musical role'],has musical role,"['False. Reason: The relationship ""has musical role"" implies that Michael Hedges has a musical role related to ""wordnet percussion 100545059,"" which does not make sense in the context of common knowledge or music-related information.']",['false'],['played music with']
Tengku Mohd Adam Tengku Mohd Rosly,is affiliated to,Perlis FA,What is the relationship between 'Tengku Mohd Adam Tengku Mohd Rosly' and 'Perlis FA'?,'Tengku Mohd Adam Tengku Mohd Rosly' [plays for] 'Perlis FA',['plays for'],is affiliated to,"['True. Reason: Tengku Mohd Adam Tengku Mohd Rosly is a Malaysian footballer who has played for Perlis FA in the past, according to available data on football player transfers and team affiliations.']",['true'],"['plays for', 'plays for']"
"John Kerr, Sr.",is affiliated to,New York Cosmos,"What is the relationship between 'John Kerr, Sr.' and 'New York Cosmos'?","'John Kerr, Sr.' [is affiliated to] 'New York Cosmos'",['is affiliated to'],is affiliated to,"['False. Reason: John Kerr, Sr. was a former professional soccer player who played for various clubs, but there is no known affiliation between him and New York Cosmos.']",['false'],['played for']
Steve Mautone,plays for,Canberra Cosmos FC,What is the relationship between 'Steve Mautone' and 'Canberra Cosmos FC'?,'Steve Mautone' [plays for] 'Canberra Cosmos FC',['plays for'],plays for,['False. Reason: There is no widely known or established relationship between Steve Mautone and Canberra Cosmos FC.'],['false'],['played for']
Gmina Pietrowice Wielkie,is located in,Racibórz County,What is the relationship between 'Gmina Pietrowice Wielkie' and 'Racibórz County'?,'Gmina Pietrowice Wielkie' [is located in] 'Racibórz County'.,['is located in'],is located in,"['True. Reason: Gmina Pietrowice Wielkie is a commune in Poland, and communes are typically located within specific counties. Racibórz County is a known administrative division in Poland, so it is reasonable to assume that Gmina Pietrowice Wielkie could be located within Racibórz County.']",['true'],"['is located in', 'is located in']"
Dejan Vukadinović,has gender,male,What is the relationship between 'Dejan Vukadinović' and 'male'?,'Dejan Vukadinović' [has gender] 'male',['has gender'],has gender,"['False. Reason: The specified relationship ""Dejan Vukadinović has gender male"" is not a valid statement based on common sense. Gender is a personal attribute that typically applies to individuals, while ""Dejan Vukadinović"" is likely a specific person\'s name and not a general category. Thus, it is not appropriate to specify a gender attribute in this context.']",['false'],['has gender']
Joe Kennaway,has gender,male,What is the relationship between 'Joe Kennaway' and 'male'?,'Joe Kennaway' [has gender] 'male',['has gender'],has gender,"['True. Reason: Based on common understanding, the relationship between a person and their gender can be described using the ""has gender"" relationship. In this case, it is common to use ""male"" to refer to individuals who identify as male in terms of gender.']",['true'],"['has gender', 'has gender']"
Pontus Farnerud,plays for,Landskrona BoIS,What is the relationship between 'Pontus Farnerud' and 'Landskrona BoIS'?,'Pontus Farnerud' [played for] 'Landskrona BoIS',['played for'],plays for,['True. Reason: Pontus Farnerud is a former professional football player who has played for Landskrona BoIS during his career. This relationship is a factual piece of information in the domain of football.'],['true'],['played for']
"Hampton, Virginia",is located in,United States,"What is the relationship between 'Hampton, Virginia' and 'United States'?","'Hampton, Virginia' [is located in] 'United States'",['is located in'],is located in,"['True. Reason: Hampton, Virginia is indeed located in the United States. Hampton is a city in the state of Virginia, which is part of the United States of America.']",['true'],"['is located in', 'is located in']"
Owen Nolan,is affiliated to,Toronto Maple Leafs,What is the relationship between 'Owen Nolan' and 'Toronto Maple Leafs'?,'Owen Nolan' [played for] 'Toronto Maple Leafs',['played for'],is affiliated to,"['True. Reason: Owen Nolan played for the Toronto Maple Leafs in the National Hockey League (NHL) during the 2003-2004 season, which is a verified fact in sports records.']",['true'],['played for']
Dušan Ivković,is affiliated to,AEK Athens B.C.,What is the relationship between 'Dušan Ivković' and 'AEK Athens B.C.'?,'Dušan Ivković' [is affiliated to] 'AEK Athens B.C.',['is affiliated to'],is affiliated to,"['False. Reason: Dušan Ivković is a Serbian basketball coach and former player, while AEK Athens B.C. is a Greek basketball club. There is no direct affiliation between Dušan Ivković and AEK Athens B.C. based on common sense.']",['false'],['is affiliated to']
Don Droege,is affiliated to,Tulsa Roughnecks (1978–84),What is the relationship between 'Don Droege' and 'Tulsa Roughnecks (1978–84)'?,'Don Droege' [played for] 'Tulsa Roughnecks (1978–84)',['played for'],is affiliated to,['False. Reason: Don Droege did not play for Tulsa Roughnecks (1978-84) in the real world.'],['false'],['played for']
Alf Ramsey,is affiliated to,Ipswich Town F.C.,What is the relationship between 'Alf Ramsey' and 'Ipswich Town F.C.'?,'Alf Ramsey' [played for] 'Ipswich Town F.C.',['played for'],is affiliated to,['False. Reason: Alf Ramsey was not a player for Ipswich Town F.C. He was a successful football manager who managed Ipswich Town F.C. to win the league title in 1961-62 and the FA Cup in 1977-78.'],['false'],['is affiliated to']
Marc Smyth,is affiliated to,Cliftonville F.C.,What is the relationship between 'Marc Smyth' and 'Cliftonville F.C.'?,'Marc Smyth' [plays for] 'Cliftonville F.C.',['plays for'],is affiliated to,['True. Reason: Marc Smyth is a former Northern Irish professional footballer who played for Cliftonville F.C. This relationship is confirmed based on his career history and public records.'],['true'],"['plays for', 'plays for']"
Andreas Ulland Andersen,is affiliated to,Sandnes Ulf,What is the relationship between 'Andreas Ulland Andersen' and 'Sandnes Ulf'?,'Andreas Ulland Andersen' [plays for] 'Sandnes Ulf',['plays for'],is affiliated to,"['False. Reason: Andreas Ulland Andersen currently plays for Vålerenga Fotball, not Sandnes Ulf.']",['false'],['plays for']
Andy Williams (Welsh footballer),plays for,Wales national football team,What is the relationship between 'Andy Williams (Welsh footballer)' and 'Wales national football team'?,'Andy Williams (Welsh footballer)' [played for] 'Wales national football team',['played for'],plays for,"['True. Reason: Andy Williams, the Welsh footballer, played for the Wales national football team, which is a common association for a football player representing their country.']",['true'],['plays for']
Derek McWilliams,plays for,Airdrieonians F.C. (1878),What is the relationship between 'Derek McWilliams' and 'Airdrieonians F.C. (1878)'?,Derek McWilliams [is affiliated to] Airdrieonians F.C. (1878),['is affiliated to'],plays for,"['False. Reason: Derek McWilliams is not a football club, so the relationship ""is affiliated to"" does not make sense in this context.']",['false'],['played for']
"Alachua, Florida",is located in,"Alachua County, Florida","What is the relationship between 'Alachua, Florida' and 'Alachua County, Florida'?","'Alachua, Florida' [is located in] 'Alachua County, Florida'",['is located in'],is located in,"['True. Reason: Based on common geographical knowledge, Alachua is a city located within Alachua County in Florida.']",['true'],"['is located in', 'is located in']"
Janício Martins,is affiliated to,S.C.U. Torreense,What is the relationship between 'Janício Martins' and 'S.C.U. Torreense'?,'Janício Martins' [plays for] 'S.C.U. Torreense',['plays for'],is affiliated to,"['False. Reason: Janício Martins is a Brazilian professional footballer who is currently playing for S.C.U. Torreense, so the relationship ""Janício Martins plays for S.C.U. Torreense"" is true based on the information provided.']",['false'],['plays for']
Ken Griffiths,is affiliated to,Mansfield Town F.C.,What is the relationship between 'Ken Griffiths' and 'Mansfield Town F.C.'?,'Ken Griffiths' [played for] 'Mansfield Town F.C.',['played for'],is affiliated to,['False. Reason: Ken Griffiths did not play for Mansfield Town F.C. based on available records and information.'],['false'],['played for']
Christian Yeladian,plays for,Alianza F.C.,What is the relationship between 'Christian Yeladian' and 'Alianza F.C.'?,'Christian Yeladian' [plays for] 'Alianza F.C.',['plays for'],plays for,['False. Reason: Christian Yeladian does not play for Alianza F.C. based on available information.'],['false'],['is affiliated to']
Jewish Autonomous Oblast,is located in,Far Eastern Federal District,What is the relationship between 'Jewish Autonomous Oblast' and 'Far Eastern Federal District'?,'Jewish Autonomous Oblast' [is located in] 'Far Eastern Federal District',['is located in'],is located in,"['True. Reason: The Jewish Autonomous Oblast is a federal subject of Russia located within the Far Eastern Federal District, making this relationship factually accurate based on geographical information.']",['true'],"['is located in', 'is located in']"
Rudolf Skácel,is affiliated to,Panathinaikos F.C.,What is the relationship between 'Rudolf Skácel' and 'Panathinaikos F.C.'?,'Rudolf Skácel' [played for] 'Panathinaikos F.C.',['played for'],is affiliated to,"['False. Reason: Rudolf Skácel never played for Panathinaikos F.C. Skácel is a Czech footballer who has mainly played in the Czech Republic, Scotland, and Lithuania throughout his career. Panathinaikos F.C. is a Greek football club, and there is no known connection between Skácel and that team.']",['false'],['plays for']
Dudu Biton,plays for,Wisła Kraków,What is the relationship between 'Dudu Biton' and 'Wisła Kraków'?,'Dudu Biton' [plays for] 'Wisła Kraków',['plays for'],plays for,"['True. Reason: Dudu Biton is an Israeli professional footballer who currently plays for Wisła Kraków, a football club based in Kraków, Poland. This information can be verified through official football databases or sports news sources.']",['true'],"['plays for', 'plays for']"
Bobby Mayes,plays for,Sudbury Town F.C.,What is the relationship between 'Bobby Mayes' and 'Sudbury Town F.C.'?,'Bobby Mayes' [plays for] 'Sudbury Town F.C.'.,['plays for'],plays for,['False. Reason: There is no widely recognized association between Bobby Mayes and Sudbury Town F.C. based on existing knowledge or common sense.'],['false'],['plays for']
Laurențiu Diniță,plays for,FC Sportul Studențesc București,What is the relationship between 'Laurențiu Diniță' and 'FC Sportul Studențesc București'?,'Laurențiu Diniță' [plays for] 'FC Sportul Studențesc București',['plays for'],plays for,['False. Reason: There is no known connection between Laurențiu Diniță and FC Sportul Studențesc București.'],['false'],['plays for']
Masoud Zarei,is affiliated to,Persepolis F.C.,What is the relationship between 'Masoud Zarei' and 'Persepolis F.C.'?,'Masoud Zarei' [plays for] 'Persepolis F.C.',['plays for'],is affiliated to,"['False. Reason: Based on common knowledge, Masoud Zarei is not a professional soccer player, and thus he does not play for Persepolis F.C.']",['false'],['plays for']
György Korsós,plays for,Győri ETO FC,What is the relationship between 'György Korsós' and 'Győri ETO FC'?,'György Korsós' [played for] 'Győri ETO FC',['played for'],plays for,"['False. Reason: György Korsós is a Hungarian biologist and professor of ecology, so it is highly unlikely that he played for a professional football club like Győri ETO FC.']",['false'],['is affiliated to']
W. H. Auden,influences,Delmore Schwartz,What is the relationship between 'W. H. Auden' and 'Delmore Schwartz'?,'W. H. Auden' [influences] 'Delmore Schwartz',['influences'],influences,"['False. Reason: W. H. Auden and Delmore Schwartz were both influential poets and writers, but there is no widely known information or evidence to suggest that W. H. Auden directly influenced Delmore Schwartz in particular.']",['false'],['was born in']
Johan Absalonsen,plays for,F.C. Copenhagen,What is the relationship between 'Johan Absalonsen' and 'F.C. Copenhagen'?,'Johan Absalonsen' [played for] 'F.C. Copenhagen',['played for'],plays for,['False. Reason: Johan Absalonsen did not play for F.C. Copenhagen. He is a Danish professional football player but has never been a part of F.C. Copenhagen.'],['false'],['played for']
Marcelo Moretto,is affiliated to,Vitória F.C.,What is the relationship between 'Marcelo Moretto' and 'Vitória F.C.'?,'Marcelo Moretto' [plays for] 'Vitória F.C.',['plays for'],is affiliated to,"['False. Reason: As of my knowledge, there is no known relationship between Marcelo Moretto and Vitória F.C. If the relationship were true, it would likely be documented in sports databases or news sources.']",['false'],['is affiliated to']
Christoph Kramer,plays for,VfL Bochum,What is the relationship between 'Christoph Kramer' and 'VfL Bochum'?,'Christoph Kramer' [is affiliated to] 'VfL Bochum',['is affiliated to'],plays for,['False. Reason: Christoph Kramer is currently affiliated with Borussia Mönchengladbach.'],['false'],['played for']
Tom Bertram (footballer),has gender,male,What is the relationship between 'Tom Bertram (footballer)' and 'male'?,'Tom Bertram (footballer)' [has gender] 'male'.,['has gender'],has gender,"['True. Reason: Tom Bertram is a specific individual, and it is a common-sense fact that individuals have a gender. In this case, the gender specified is male, which is a binary gender identity commonly associated with the male sex.']",['true'],"['has gender', 'has gender']"
Corey Hart (singer),has musical role,wordnet drum 103249569,What is the relationship between 'Corey Hart (singer)' and 'wordnet drum 103249569'?,'Corey Hart (singer)' [has musical role] 'wordnet drum 103249569',['has musical role'],has musical role,"['False. Reason: This relationship does not make sense in the context of common knowledge. Corey Hart is a singer, and ""wordnet drum 103249569"" does not align with a typical musical role associated with a singer.']",['false'],['has musical role']
Robert John Burke,acted in,Fled,What is the relationship between 'Robert John Burke' and 'Fled'?,'Robert John Burke' [acted in] 'Fled',['acted in'],acted in,"['False. Reason: Robert John Burke appeared in the movie ""Fled,"" so the correct relationship should be ""Robert John Burke [acted in] Fled"" instead of ""Robert John Burke [acted in] Fled.""']",['false'],['acted in']
Cherrie Ying,acted in,Fat Choi Spirit,What is the relationship between 'Cherrie Ying' and 'Fat Choi Spirit'?,'Cherrie Ying' [acted in] 'Fat Choi Spirit',['acted in'],acted in,"['False. Reason: Cherrie Ying did not act in the movie ""Fat Choi Spirit"". Cherrie Ying did not appear in the cast of the movie according to available data.']",['false'],['acted in']
Sam George (soccer),plays for,Los Angeles Heat,What is the relationship between 'Sam George (soccer)' and 'Los Angeles Heat'?,'Sam George (soccer)' [is affiliated to] 'Los Angeles Heat',['is affiliated to'],plays for,"['False. Reason: Based on common knowledge in the realm of soccer, there is no widely recognized affiliation between Sam George (soccer) and Los Angeles Heat.']",['false'],['played for']
Peter Creamer,is affiliated to,Dallas Tornado,What is the relationship between 'Peter Creamer' and 'Dallas Tornado'?,'Peter Creamer' [played for] 'Dallas Tornado',['played for'],is affiliated to,['False. Reason: There is no known or commonly recognized connection between Peter Creamer and the Dallas Tornado in terms of playing for the team.'],['false'],['played for']
Houari Boumediene Airport,is connected to,Zurich Airport,What is the relationship between 'Houari Boumediene Airport' and 'Zurich Airport'?,'Houari Boumediene Airport' [is connected to] 'Zurich Airport',['is connected to'],is connected to,"['False. Reason: There is no direct physical or operational connection between Houari Boumediene Airport (Algiers, Algeria) and Zurich Airport (Zurich, Switzerland). While airports may have indirect connections through flight routes or airline networks, there is no direct connection between these two specific airports.']",['false'],['is not closely connected to']
Stefan Jansen,has gender,male,What is the relationship between 'Stefan Jansen' and 'male'?,'Stefan Jansen' [has gender] 'male',['has gender'],has gender,"['True. Reason: Stefan Jansen can be a male name, indicating that the person identified by the name has the gender male. This is a common association based on naming conventions.']",['true'],"['has gender', 'has gender']"
Communist Party of Byelorussia,is located in,Byelorussian Soviet Socialist Republic,What is the relationship between 'Communist Party of Byelorussia' and 'Byelorussian Soviet Socialist Republic'?,'Communist Party of Byelorussia' [is affiliated to] 'Byelorussian Soviet Socialist Republic',['is affiliated to'],is located in,"['False. Reason: The Byelorussian Soviet Socialist Republic was a constituent republic of the Soviet Union, and the Communist Party of Byelorussia would have been affiliated with the Communist Party of the Soviet Union (CPSU), not directly with the republic itself.']",['false'],['is political party of']
Valeri Abramidze,plays for,FC Spartak Moscow,What is the relationship between 'Valeri Abramidze' and 'FC Spartak Moscow'?,'Valeri Abramidze' [played for] 'FC Spartak Moscow',['played for'],plays for,['False. Reason: There is no widely recognized information or common knowledge that Valeri Abramidze played for FC Spartak Moscow.'],['false'],['played for']
Apogee Software,is located in,"Garland, Texas","What is the relationship between 'Apogee Software' and 'Garland, Texas'?","'Apogee Software' [is located in] 'Garland, Texas'",['is located in'],is located in,"['True. Reason: Apogee Software is a video game developer that was originally founded in Garland, Texas.']",['true'],"['is located in', 'is located in']"
Lee County (Florida),is located in,Fort Myers,What is the relationship between 'Lee County (Florida)' and 'Fort Myers'?,'Lee County (Florida)' [is located in] 'Fort Myers',['is located in'],is located in,"['False. Reason: Lee County is located in Florida, not specifically in Fort Myers. Fort Myers is a city located within Lee County, but not the entire county itself.']",['false'],['has capital']
James Norman Hall,created,The Hurricane (1937 film),What is the relationship between 'James Norman Hall' and 'The Hurricane (1937 film)'?,'James Norman Hall' [wrote] 'The Hurricane (1937 film)',['wrote'],created,"['True. Reason: James Norman Hall co-wrote the novel ""Hurricane"" in 1936 with Charles Nordhoff. The novel was later adapted into the film ""The Hurricane"" in 1937.']",['true'],['wrote the book that inspired']
Vara Municipality,is located in,Western Sweden,What is the relationship between 'Vara Municipality' and 'Western Sweden'?,'Vara Municipality' [is located in] 'Western Sweden',['is located in'],is located in,['True. Reason: Vara Municipality is indeed located in Western Sweden.'],['true'],"['is located in', 'is located in']"
Herman J. Mankiewicz,has gender,male,What is the relationship between 'Herman J. Mankiewicz' and 'male'?,'Herman J. Mankiewicz' [has gender] 'male',['has gender'],has gender,"['True. Reason: Herman J. Mankiewicz is commonly known as a male name, indicating that the person associated with it is male.']",['true'],"['has gender', 'has gender']"
Yohan Mollo,plays for,AS Nancy,What is the relationship between 'Yohan Mollo' and 'AS Nancy'?,'Yohan Mollo' [is affiliated to] 'AS Nancy',['is affiliated to'],plays for,"['True. Reason: Yohan Mollo has played for AS Nancy, a French football club, during his career, indicating an affiliation between them.']",['true'],"['is affiliated to', 'plays for']"
Rajiv Gandhi International Airport,is connected to,Kuwait International Airport,What is the relationship between 'Rajiv Gandhi International Airport' and 'Kuwait International Airport'?,'Rajiv Gandhi International Airport' [is connected to] 'Kuwait International Airport',['is connected to'],is connected to,"['False. Reason: Rajiv Gandhi International Airport is located in Hyderabad, India, while Kuwait International Airport is located in Kuwait City, Kuwait. They are not directly connected as they are in different countries and far apart geographically.']",['false'],['has website']
Sebastian Langkamp,is affiliated to,Germany national youth football team,What is the relationship between 'Sebastian Langkamp' and 'Germany national youth football team'?,'Sebastian Langkamp' [played for] 'Germany national youth football team',['played for'],is affiliated to,"['True. Reason: Sebastian Langkamp has played for Germany national youth football team, which is a common-sense understanding in the context of sports.']",['true'],['played for']
Zdeněk Nehoda,is affiliated to,Czechoslovakia national football team,What is the relationship between 'Zdeněk Nehoda' and 'Czechoslovakia national football team'?,'Zdeněk Nehoda' [played for] 'Czechoslovakia national football team',['played for'],is affiliated to,['True. Reason: Zdeněk Nehoda was a Czechoslovak football player who represented the Czechoslovakia national football team during his career.'],['true'],['played for']
Lorgio Álvarez,is affiliated to,Bolivia national football team,What is the relationship between 'Lorgio Álvarez' and 'Bolivia national football team'?,'Lorgio Álvarez' [is affiliated to] 'Bolivia national football team',['is affiliated to'],is affiliated to,"['False. Reason: Lorgio Álvarez is a retired professional footballer who played for clubs in Bolivia and other countries. While he may have represented Bolivia at the national level, the statement does not accurately describe his relationship with the Bolivia national football team as ""affiliated to"".']",['false'],['is affiliated to']
Kevin Bartlett (English footballer),plays for,Notts County F.C.,What is the relationship between 'Kevin Bartlett (English footballer)' and 'Notts County F.C.'?,'Kevin Bartlett (English footballer)' [played for] 'Notts County F.C.',['played for'],plays for,"['False. Reason: Kevin Bartlett is an Australian rules footballer, not an English footballer, and did not play for Notts County F.C. in English football.']",['false'],['played for']
Jong Tae se,is affiliated to,North Korea national football team,What is the relationship between 'Jong Tae se' and 'North Korea national football team'?,'Jong Tae se' [plays for] 'North Korea national football team',['plays for'],is affiliated to,['True. Reason: Jong Tae-se is a North Korean footballer who has played for the North Korea national football team.'],['true'],"['plays for', 'plays for']"
Mevlüt Erdinç,plays for,Paris Saint Germain F.C.,What is the relationship between 'Mevlüt Erdinç' and 'Paris Saint Germain F.C.'?,'Mevlüt Erdinç' [played for] 'Paris Saint Germain F.C.',['played for'],plays for,['True. Reason: Mevlüt Erdinç has played for Paris Saint-Germain F.C. during his professional football career.'],['true'],['plays for']
Răzvan Țârlea,is affiliated to,FC Politehnica Iași,What is the relationship between 'Răzvan Țârlea' and 'FC Politehnica Iași'?,'Răzvan Țârlea' [played for] 'FC Politehnica Iași',['played for'],is affiliated to,"['True. Reason: Răzvan Țârlea has played for FC Politehnica Iași as a professional soccer player, which is a known fact in the sports domain.']",['true'],['is affiliated to']
Seo Dong hyeon,plays for,South Korea national football team,What is the relationship between 'Seo Dong hyeon' and 'South Korea national football team'?,'Seo Dong hyeon' [plays for] 'South Korea national football team',['plays for'],plays for,['False. Reason: Seo Dong-hyeon is not a member of the South Korea national football team.'],['false'],['is affiliated to']
John Avalos,is affiliated to,Democratic Party (United States),What is the relationship between 'John Avalos' and 'Democratic Party (United States)'?,'John Avalos' [is politician of] 'Democratic Party (United States)',['is politician of'],is affiliated to,['True. Reason: John Avalos is a known politician who has been affiliated with the Democratic Party (United States) in his career.'],['true'],"['is politician of', 'is affiliated to']"
Neto (footballer),has gender,male,What is the relationship between 'Neto (footballer)' and 'male'?,'Neto (footballer)' [has gender] 'male',['has gender'],has gender,"['True. Reason: Neto is a male footballer, and it is a common-sense fact that male individuals have the gender male.']",['true'],"['has gender', 'has gender']"
Robinho,is affiliated to,Real Madrid C.F.,What is the relationship between 'Robinho' and 'Real Madrid C.F.'?,'Robinho' [played for] 'Real Madrid C.F.'.,['played for'],is affiliated to,"['True. Reason: Robinho did play for Real Madrid C.F. from 2005 to 2008, which is well-documented in sports records.']",['true'],['played for']
Vítor Moreno,is affiliated to,C.F. Benfica,What is the relationship between 'Vítor Moreno' and 'C.F. Benfica'?,'Vítor Moreno' [plays for] 'C.F. Benfica',['plays for'],is affiliated to,['False. Reason: Vítor Moreno is not a known player for C.F. Benfica based on available records and information.'],['false'],['played for']
Ukrainian Soviet Socialist Republic,has official language,Ukrainian language,What is the relationship between 'Ukrainian Soviet Socialist Republic' and 'Ukrainian language'?,'Ukrainian Soviet Socialist Republic' [has official language] 'Ukrainian language',['has official language'],has official language,['True. Reason: The Ukrainian Soviet Socialist Republic had Ukrainian as its official language during the time it existed as a constituent republic of the Soviet Union.'],['true'],"['has official language', 'has official language']"
Valdas Adamkus,has won prize,Order of Leopold (Belgium),What is the relationship between 'Valdas Adamkus' and 'Order of Leopold (Belgium)'?,'Valdas Adamkus' [has won prize] 'Order of Leopold (Belgium)',['has won prize'],has won prize,"['False. Reason: Valdas Adamkus, a Lithuanian politician, did not win the Order of Leopold, which is a Belgian order of knighthood awarded by the King of the Belgians.']",['false'],['is recipient of']
Harlan Coben,has gender,male,What is the relationship between 'Harlan Coben' and 'male'?,'Harlan Coben' [has gender] 'male',['has gender'],has gender,"['True. Reason: Harlan Coben is a male author, so the relationship ""Harlan Coben has gender male"" is true based on common knowledge.']",['true'],"['has gender', 'has gender']"
