head,relation,tail,Label,head_id,relation_id,tail_id,prompt,response,pred_relation,true_relation,verification
Greece,diplomatic relation,Argentina,1,Q41,P530,Q414,What is the relationship between 'Greece' and 'Argentina'?,Relationship is ambiguous,['relationship is ambiguous'],diplomatic relation,['relationship is ambiguous']
Albert Szent-Györgyi,member of,Bavarian Academy of Sciences and Humanities,0,Q180468,P463,Q684415,What is the relationship between 'Albert Szent-Györgyi' and 'Bavarian Academy of Sciences and Humanities'?,'Albert Szent-Györgyi' [member of] 'Bavarian Academy of Sciences and Humanities',['member of'],relationship is ambiguous,"['False. Reason: Albert Szent-Györgyi was not a member of the Bavarian Academy of Sciences and Humanities. He was a Hungarian physiologist who won the Nobel Prize in Physiology or Medicine in 1937, but he was not associated with the Bavarian Academy of Sciences and Humanities.']"
Finland,member of,European Southern Observatory,1,Q33,P463,Q151991,What is the relationship between 'Finland' and 'European Southern Observatory'?,'Finland' [member of] 'European Southern Observatory',['member of'],member of,['False. Reason: Finland is not a member of the European Southern Observatory. The European Southern Observatory is an intergovernmental organization for astronomical research and Finland is not one of its member states.']
Sudan,member of,Arab League,1,Q1049,P463,Q7172,What is the relationship between 'Sudan' and 'Arab League'?,'Sudan' [member of] 'Arab League'; 'Sudan' [country] 'Arab League'; 'Sudan' [diplomatic relation] 'Arab League'; 'Sudan' [practiced by] 'Arab League'.,"['member of', 'country', 'diplomatic relation', 'practiced by']",member of,"['True. Reason: Sudan is indeed a member of the Arab League, which is a regional organization of Arab countries in and around North Africa and the Middle East.', 'True. Reason: Sudan is a member state of the Arab League, a regional organization of Arab countries in and around North Africa and Western Asia.', 'True. Reason: Sudan is a member of the Arab League, indicating a diplomatic relationship between Sudan and the Arab League.', 'False. Reason: The Arab League is an organization of Arab states, not a country like Sudan. Therefore, Sudan cannot be ""practiced by"" the Arab League.']"
Robin Gibb,country of citizenship,Germany,0,Q188482,P27,Q183,What is the relationship between 'Robin Gibb' and 'Germany'?,"'Robin Gibb' [residence] 'Germany'; 
Relationship is ambiguous.","['residence', 'relationship is ambiguous']",relationship is ambiguous,"['False. Reason: Robin Gibb, a member of the Bee Gees, was born on the Isle of Man and spent much of his life in the United Kingdom and Australia. There is no known connection or reason for him to have a residence in Germany.', 'relationship is ambiguous']"
"Washington, D.C.",country,United States of America,1,Q61,P17,Q30,"What is the relationship between 'Washington, D.C.' and 'United States of America'?","'Washington, D.C.' [capital] 'United States of America'; 
'Washington, D.C.' [location of formation] 'United States of America'.","['capital', 'location of formation']",country,"['True. Reason: Washington, D.C. is the capital of the United States of America.', 'True. Reason: Washington, D.C. is the capital of the United States of America, and thus it is where the country was formed, establishing a clear ""location of formation"" relationship between the two entities.']"
Master P,instrument,voice,1,Q722042,P1303,Q17172850,What is the relationship between 'Master P' and 'voice'?,'Master P' [instrument] 'voice'; 'Master P' [practiced by] 'voice'.,"['instrument', 'practiced by']",instrument,"[""False. Reason: A person cannot play a person's voice like an instrument. The relationship does not make sense based on common knowledge."", 'False. Reason: A person like Master P can have a unique voice that is not necessarily learned through practice.']"
Miguel,country of citizenship,Taiwan,0,Q73463,P27,Q865,What is the relationship between 'Miguel' and 'Taiwan'?,Relationship is ambiguous,['relationship is ambiguous'],relationship is ambiguous,['relationship is ambiguous']
Léo Ferré,instrument,piano,1,Q320146,P1303,Q5994,What is the relationship between 'Léo Ferré' and 'piano'?,Relationship is ambiguous,['relationship is ambiguous'],instrument,['relationship is ambiguous']
Jimmy Fallon,instrument,guitar,1,Q335680,P1303,Q6607,What is the relationship between 'Jimmy Fallon' and 'guitar'?,Relationship is ambiguous,['relationship is ambiguous'],instrument,['relationship is ambiguous']
Bulat Okudzhava,country of citizenship,Russia,1,Q239652,P27,Q159,What is the relationship between 'Bulat Okudzhava' and 'Russia'?,'Bulat Okudzhava' [country of citizenship] 'Russia'; 'Bulat Okudzhava' [place of birth] 'Russia',"['country of citizenship', 'place of birth']",country of citizenship,"['True. Reason: Bulat Okudzhava was a Russian-Soviet poet, writer, musician, and singer, therefore it is correct to say that he was a citizen of Russia.', 'True. Reason: Bulat Okudzhava was born in Moscow, Russia, so the relationship ""Bulat Okudzhava [place of birth] Russia"" is true based on common knowledge.']"
Netherlands,country,Austria,0,Q55,P17,Q40,What is the relationship between 'Netherlands' and 'Austria'?,"1. 'Netherlands' [diplomatic relation] 'Austria';
2. 'Netherlands' [neighbor of] 'Austria';
3. 'Netherlands' [member of European Union] 'Austria';
4. 'Netherlands' [country] 'Austria';
5. 'Netherlands' [notable works] 'Austria';
6. 'Netherlands' [place of formation] 'Austria';
7. 'Netherlands' [practiced by] 'Austria'.","['diplomatic relation', 'neighbor of', 'member of european union', 'country', 'notable works', 'place of formation', 'practiced by']",relationship is ambiguous,"['True. Reason: Netherlands and Austria are both sovereign states and members of the United Nations. It is common for countries to have diplomatic relations with each other for purposes such as establishing embassies, conducting international negotiations, and fostering friendly relations.', 'True. Reason: The Netherlands and Austria are neighboring countries in Europe.', 'True. Reason: Both the Netherlands and Austria are members of the European Union.', 'True. Reason: Both Netherlands and Austria are countries, so the relationship ""Netherlands is a country located in Austria"" is false based on common sense and geographical knowledge.', 'False. Reason: ""Notable works"" is a relationship typically associated with authors, artists, or creators, and not with countries like Netherlands and Austria.', 'False. Reason: Countries like Netherlands and Austria are typically not formed in a specific place like how a band or a company is formed.', 'False. Reason: Countries are not typically involved in direct relationships such as being ""practiced by"" each other. This relationship does not make sense in the context of countries like Netherlands and Austria.']"
Australia,continent,Oceania,1,Q408,P30,Q538,What is the relationship between 'Australia' and 'Oceania'?,'Australia' [part of] 'Oceania',['part of'],continent,"['True. Reason: Australia is geographically located in the continent of Oceania, so it can be considered as part of Oceania.']"
Stefan Zweig,place of birth,Vienna,1,Q78491,P19,Q1741,What is the relationship between 'Stefan Zweig' and 'Vienna'?,'Stefan Zweig' [residence] 'Vienna',['residence'],place of birth,['True. Reason: Stefan Zweig lived in Vienna for a significant portion of his life and considered it one of his main residences.']
Veniamin Smekhov,occupation,film producer,0,Q183535,P106,Q3282637,What is the relationship between 'Veniamin Smekhov' and 'film producer'?,Relationship is ambiguous,['relationship is ambiguous'],relationship is ambiguous,['relationship is ambiguous']
EMI,country,People's Republic of China,0,Q183412,P17,Q148,What is the relationship between 'EMI' and 'People's Republic of China'?,"'EMI' [country] 'People's Republic of China'; 
Relationship is ambiguous","['country', 'relationship is ambiguous']",relationship is ambiguous,"[""True. Reason: The People's Republic of China is a country."", 'relationship is ambiguous']"
Russell Brand,spouse,Adam Sandler,0,Q296609,P26,Q132952,What is the relationship between 'Russell Brand' and 'Adam Sandler'?,Relationship is ambiguous,['relationship is ambiguous'],relationship is ambiguous,['relationship is ambiguous']
Nikolay Basov,"languages spoken, written, or signed",Russian,1,Q83557,P1412,Q7737,What is the relationship between 'Nikolay Basov' and 'Russian'?,'Nikolay Basov' [ethnic group] 'Russian',['ethnic group'],"languages spoken, written, or signed",['True. Reason: Nikolay Basov was a Russian physicist who belonged to the ethnic group Russian.']
Sebastian Haffner,occupation,politician,0,Q57535,P106,Q82955,What is the relationship between 'Sebastian Haffner' and 'politician'?,Relationship is ambiguous,['relationship is ambiguous'],relationship is ambiguous,['relationship is ambiguous']
Ani Lorak,country of citizenship,Russia,0,Q237081,P27,Q159,What is the relationship between 'Ani Lorak' and 'Russia'?,'Ani Lorak' [country] 'Russia'; 'Ani Lorak' [performed in] 'Russia'; 'Ani Lorak' [nationality] 'Russia',"['country', 'performed in', 'nationality']",relationship is ambiguous,"['False. Reason: Ani Lorak is a Ukrainian singer, not from Russia.', 'True. Reason: Ani Lorak is a famous Ukrainian singer who has performed in various countries including Russia.', 'False. Reason: Ani Lorak is a Ukrainian singer, not from Russia.']"
Bret Easton Ellis,country of citizenship,United States of America,1,Q241583,P27,Q30,What is the relationship between 'Bret Easton Ellis' and 'United States of America'?,'Bret Easton Ellis' [country of citizenship] 'United States of America',['country of citizenship'],country of citizenship,"['True. Reason: Bret Easton Ellis is a well-known American author, and it is common knowledge that he is a citizen of the United States of America.']"
Italy,member of,Universal Postal Union,1,Q38,P463,Q17495,What is the relationship between 'Italy' and 'Universal Postal Union'?,'Italy' [member of] 'Universal Postal Union',['member of'],member of,"['True. Reason: Italy is a member of the Universal Postal Union, which is an international organization that coordinates postal policies among member countries.']"
Paul Valéry,occupation,journalist,1,Q200639,P106,Q1930187,What is the relationship between 'Paul Valéry' and 'journalist'?,Relationship is ambiguous,['relationship is ambiguous'],occupation,['relationship is ambiguous']
Guglielmo Marconi,country of citizenship,Russia,0,Q36488,P27,Q159,What is the relationship between 'Guglielmo Marconi' and 'Russia'?,'Guglielmo Marconi' [diplomatic relation] 'Russia'; 'Guglielmo Marconi' [influenced by] 'Russia',"['diplomatic relation', 'influenced by']",relationship is ambiguous,"['False. Reason: Guglielmo Marconi was an Italian inventor and engineer known for his pioneering work on long-distance radio transmission, and there is no known diplomatic relation between him and Russia based on common knowledge.', 'False. Reason: Guglielmo Marconi, an Italian inventor and electrical engineer, is not known to have been influenced by Russia. He is more famously known for his work in the development of long-distance radio transmission.']"
Bruce Springsteen,"languages spoken, written, or signed",Arabic,0,Q1225,P1412,Q13955,What is the relationship between 'Bruce Springsteen' and 'Arabic'?,Relationship is ambiguous,['relationship is ambiguous'],relationship is ambiguous,['relationship is ambiguous']
Ève Curie,sibling,Julian Lennon,0,Q230068,P3373,Q357974,What is the relationship between 'Ève Curie' and 'Julian Lennon'?,Relationship is ambiguous,['relationship is ambiguous'],relationship is ambiguous,['relationship is ambiguous']
James Taylor,spouse,Kurt Cobain,0,Q310300,P26,Q8446,What is the relationship between 'James Taylor' and 'Kurt Cobain'?,"1. James Taylor [influenced by] Kurt Cobain; 
2. James Taylor [genre] Kurt Cobain; 
3. James Taylor [record label] Kurt Cobain; 
4. James Taylor [musical collaboration] Kurt Cobain; 
5. Relationship is ambiguous.","['influenced by', 'genre', 'record label', 'musical collaboration', 'relationship is ambiguous']",relationship is ambiguous,"['False. Reason: James Taylor is an American singer-songwriter known for his soft rock and folk music, while Kurt Cobain was a grunge musician and the frontman of the band Nirvana. Their musical styles and genres differ significantly, making it unlikely that James Taylor was influenced by Kurt Cobain.', 'False. Reason: James Taylor and Kurt Cobain are musicians from different genres. James Taylor is known for his work in the genre of folk and soft rock, while Kurt Cobain was the lead singer and guitarist of the grunge band Nirvana. There is no direct genre relationship between James Taylor and Kurt Cobain in the context of music genres.', 'False. Reason: James Taylor and Kurt Cobain are musicians from different generations and genres, therefore it is unlikely that James Taylor would have been the record label for Kurt Cobain.', 'False. Reason: James Taylor and Kurt Cobain are musicians from different genres and backgrounds, and there is no known musical collaboration between them in common knowledge.', 'relationship is ambiguous']"
Germany,member of,International Bank for Reconstruction and Development,1,Q183,P463,Q191384,What is the relationship between 'Germany' and 'International Bank for Reconstruction and Development'?,'Germany' [member of] 'International Bank for Reconstruction and Development',['member of'],member of,"['False. Reason: Germany is a member country of the International Bank for Reconstruction and Development (IBRD), rather than being a direct member entity.']"
Portugal,member of,Interpol,1,Q45,P463,Q8475,What is the relationship between 'Portugal' and 'Interpol'?,'Portugal' [member of] 'Interpol'; 'Portugal' [country] 'Interpol'; 'Portugal' [location of formation] 'Interpol'; 'Portugal' [headquarters location] 'Interpol'; 'Portugal' [part of] 'Interpol'; 'Portugal' [founded by] 'Interpol',"['member of', 'country', 'location of formation', 'headquarters location', 'part of', 'founded by']",member of,"['False. Reason: Portugal is a member of Interpol, an international organization that facilitates international police cooperation.', 'False. Reason: Interpol is an international organization that facilitates international police cooperation. It is not a country, so it cannot be directly related to Portugal as a country.', 'False. Reason: Interpol is an international organization, not a country, so it cannot have a specific location of formation like Portugal.', 'False. Reason: Interpol does not have headquarters in Portugal. The headquarters of Interpol is located in Lyon, France.', 'False. Reason: Portugal is not part of Interpol, since Interpol is an international organization that allows police agencies around the world to cooperate and share information, while Portugal is a country located in Europe.', 'False. Reason: Interpol is an international organization focused on coordinating cross-border criminal activities between different countries. It is not involved in the founding of individual countries like Portugal.']"
Saint Petersburg Academy of Sciences,country,United Kingdom of Great Britain and Ireland,0,Q4345832,P17,Q174193,What is the relationship between 'Saint Petersburg Academy of Sciences' and 'United Kingdom of Great Britain and Ireland'?,Relationship is ambiguous,['relationship is ambiguous'],relationship is ambiguous,['relationship is ambiguous']
Irène Joliot-Curie,sibling,Frédéric Joliot-Curie,0,Q7504,P3373,Q150989,What is the relationship between 'Irène Joliot-Curie' and 'Frédéric Joliot-Curie'?,"1. 'Irène Joliot-Curie' [married to] 'Frédéric Joliot-Curie'
2. 'Irène Joliot-Curie' [collaborator] 'Frédéric Joliot-Curie'","['married to', 'collaborator']",relationship is ambiguous,"['True. Reason: Irène Joliot-Curie was indeed married to Frédéric Joliot-Curie. They were both prominent French scientists who won the Nobel Prize in Chemistry together in 1935.', 'True. Reason: Irène Joliot-Curie and Frédéric Joliot-Curie were married and also collaborated together in their scientific research, particularly in the field of nuclear chemistry.']"
Angie Stone,country of citizenship,Australia,0,Q241660,P27,Q408,What is the relationship between 'Angie Stone' and 'Australia'?,Relationship is ambiguous.,['relationship is ambiguous'],relationship is ambiguous,['relationship is ambiguous']
Sean Combs,instrument,voice,1,Q216936,P1303,Q17172850,What is the relationship between 'Sean Combs' and 'voice'?,"1. 'Sean Combs' [instrument] 'voice'; 
2. Relationship is ambiguous","['instrument', 'relationship is ambiguous']",instrument,"['False. Reason: Sean Combs is a hip hop artist known for his rap vocals rather than playing a musical instrument like guitar or piano.', 'relationship is ambiguous']"
Manfred Eigen,educated at,University of Göttingen,1,Q76600,P69,Q152838,What is the relationship between 'Manfred Eigen' and 'University of Göttingen'?,'Manfred Eigen' [educated at] 'University of Göttingen'.,['educated at'],educated at,"['True. Reason: Manfred Eigen, a Nobel laureate in Chemistry, was indeed educated at the University of Göttingen.']"
Jaroslav Vrchlický,occupation,politician,1,Q461104,P106,Q82955,What is the relationship between 'Jaroslav Vrchlický' and 'politician'?,Relationship is ambiguous,['relationship is ambiguous'],occupation,['relationship is ambiguous']
Georgia,diplomatic relation,Turkey,1,Q230,P530,Q43,What is the relationship between 'Georgia' and 'Turkey'?,'Georgia' [diplomatic relation] 'Turkey'; 'Georgia' [neighbor of] 'Turkey'; 'Georgia' [country] 'Turkey',"['diplomatic relation', 'neighbor of', 'country']",diplomatic relation,"['True. Reason: It is common knowledge that countries generally have diplomatic relations with each other. Georgia and Turkey are both sovereign states and therefore it is expected that they have diplomatic relations with each other.', 'True. Reason: Georgia and Turkey are neighboring countries geographically, sharing a border in reality.', 'True. Reason: Georgia and Turkey are neighboring countries in the real world, so it is true that Georgia is a country and Turkey is a country.']"
Dmitri Kabalevsky,"languages spoken, written, or signed",Hebrew,0,Q153776,P1412,Q9288,What is the relationship between 'Dmitri Kabalevsky' and 'Hebrew'?,Relationship is ambiguous,['relationship is ambiguous'],relationship is ambiguous,['relationship is ambiguous']
Mario Vargas Llosa,influenced by,Michel de Montaigne,0,Q39803,P737,Q41568,What is the relationship between 'Mario Vargas Llosa' and 'Michel de Montaigne'?,Relationship is ambiguous.,['relationship is ambiguous'],relationship is ambiguous,['relationship is ambiguous']
Burundi,member of,International Centre for Settlement of Investment Disputes,1,Q967,P463,Q899770,What is the relationship between 'Burundi' and 'International Centre for Settlement of Investment Disputes'?,Relationship is ambiguous,['relationship is ambiguous'],member of,['relationship is ambiguous']
Colombia,member of,Multilateral Investment Guarantee Agency,1,Q739,P463,Q1043527,What is the relationship between 'Colombia' and 'Multilateral Investment Guarantee Agency'?,'Colombia' [member of] 'Multilateral Investment Guarantee Agency'; 'Colombia' [headquarters location] 'Multilateral Investment Guarantee Agency',"['member of', 'headquarters location']",member of,"['False. Reason: Colombia is a member of the Multilateral Investment Guarantee Agency (MIGA), which is part of the World Bank Group.', 'False. Reason: The headquarters location of the Multilateral Investment Guarantee Agency is in Washington, D.C., USA, not in Colombia.']"
Roy Orbison,country of citizenship,United Kingdom,0,Q188426,P27,Q145,What is the relationship between 'Roy Orbison' and 'United Kingdom'?,'Roy Orbison' [place of burial] 'United Kingdom',['place of burial'],relationship is ambiguous,"[""False. Reason: Roy Orbison, the American singer-songwriter, was buried in the United States, specifically in Westwood Village Memorial Park Cemetery in Los Angeles, California. Therefore, the statement that Roy Orbison's place of burial is United Kingdom is false.""]"
Jaan Kaplinski,country of citizenship,United Kingdom of Great Britain and Ireland,0,Q467482,P27,Q174193,What is the relationship between 'Jaan Kaplinski' and 'United Kingdom of Great Britain and Ireland'?,'Jaan Kaplinski' [educated at] 'United Kingdom of Great Britain and Ireland',['educated at'],relationship is ambiguous,"['False. Reason: Jaan Kaplinski is an Estonian writer and poet, therefore it is unlikely that he was educated in the United Kingdom of Great Britain and Ireland.']"
Russell Brand,occupation,actor,1,Q296609,P106,Q33999,What is the relationship between 'Russell Brand' and 'actor'?,'Russell Brand' [occupation] 'actor',['occupation'],occupation,"['True. Reason: Russell Brand is known for being an actor, so the relationship between Russell Brand and the occupation of ""actor"" is true.']"
Lance Bass,occupation,autobiographer,1,Q443120,P106,Q18814623,What is the relationship between 'Lance Bass' and 'autobiographer'?,'Lance Bass' [occupation] 'autobiographer',['occupation'],occupation,"['False. Reason: An autobiographer is someone who writes their autobiography, which is the story of their own life written by themselves. Lance Bass is not primarily known for being an autobiographer; he is known as a pop singer, actor, and producer.']"
Thomas Carlyle,field of work,astronomy,0,Q151403,P101,Q333,What is the relationship between 'Thomas Carlyle' and 'astronomy'?,Relationship is ambiguous,['relationship is ambiguous'],relationship is ambiguous,['relationship is ambiguous']
Alla Pugacheva,genre,rock music,0,Q80510,P136,Q11399,What is the relationship between 'Alla Pugacheva' and 'rock music'?,Relationship is ambiguous,['relationship is ambiguous'],relationship is ambiguous,['relationship is ambiguous']
Marietta Shaginyan,place of birth,Budapest,0,Q440996,P19,Q1781,What is the relationship between 'Marietta Shaginyan' and 'Budapest'?,Relationship is ambiguous,['relationship is ambiguous'],relationship is ambiguous,['relationship is ambiguous']
Mikhail Lermontov,place of birth,Chicago,0,Q46599,P19,Q1297,What is the relationship between 'Mikhail Lermontov' and 'Chicago'?,Relationship is ambiguous,['relationship is ambiguous'],relationship is ambiguous,['relationship is ambiguous']
Gabriel García Márquez,country of citizenship,Ireland,0,Q5878,P27,Q27,What is the relationship between 'Gabriel García Márquez' and 'Ireland'?,Relationship is ambiguous,['relationship is ambiguous'],relationship is ambiguous,['relationship is ambiguous']
Jaan Kaplinski,country of citizenship,United Kingdom,0,Q467482,P27,Q145,What is the relationship between 'Jaan Kaplinski' and 'United Kingdom'?,Relationship is ambiguous,['relationship is ambiguous'],relationship is ambiguous,['relationship is ambiguous']
Bruce Willis,country of citizenship,India,0,Q2680,P27,Q668,What is the relationship between 'Bruce Willis' and 'India'?,Relationship is ambiguous,['relationship is ambiguous'],relationship is ambiguous,['relationship is ambiguous']
Willie Nelson,instrument,voice,1,Q206112,P1303,Q17172850,What is the relationship between 'Willie Nelson' and 'voice'?,'Willie Nelson' [instrument] 'voice',['instrument'],instrument,"['False. Reason: While Willie Nelson is a musician known for playing the guitar and singing, ""voice"" is not typically considered an instrument in the traditional sense.']"
Montesquieu,country of citizenship,Italy,0,Q15975,P27,Q38,What is the relationship between 'Montesquieu' and 'Italy'?,Relationship is ambiguous,['relationship is ambiguous'],relationship is ambiguous,['relationship is ambiguous']
East Timor,member of,Alliance of Small Island States,1,Q574,P463,Q496967,What is the relationship between 'East Timor' and 'Alliance of Small Island States'?,'East Timor' [member of] 'Alliance of Small Island States',['member of'],member of,"['True. Reason: East Timor is a member of the Alliance of Small Island States, which is a coalition of small island and low-lying coastal countries that share similar development challenges.']"
Henri Becquerel,country of citizenship,Italy,0,Q41269,P27,Q38,What is the relationship between 'Henri Becquerel' and 'Italy'?,Relationship is ambiguous,['relationship is ambiguous'],relationship is ambiguous,['relationship is ambiguous']
RuPaul,occupation,film producer,1,Q705715,P106,Q3282637,What is the relationship between 'RuPaul' and 'film producer'?,Relationship is ambiguous,['relationship is ambiguous'],occupation,['relationship is ambiguous']
Nepal,member of,International Bank for Reconstruction and Development,1,Q837,P463,Q191384,What is the relationship between 'Nepal' and 'International Bank for Reconstruction and Development'?,'Nepal' [member of] 'International Bank for Reconstruction and Development'.,['member of'],member of,['False. Reason: Nepal is a country and countries are not typically members of international financial institutions like the International Bank for Reconstruction and Development.']
Konstantin Simonov,country of citizenship,Austria-Hungary,0,Q44695,P27,Q28513,What is the relationship between 'Konstantin Simonov' and 'Austria-Hungary'?,'Konstantin Simonov' [diplomatic relation] 'Austria-Hungary',['diplomatic relation'],relationship is ambiguous,"['False. Reason: Konstantin Simonov was a Soviet writer and poet, who was born in 1915 and died in 1979. Austria-Hungary was dissolved after World War I in 1918. Therefore, it is not possible for Konstantin Simonov to have a diplomatic relation with Austria-Hungary.']"
Valery Meladze,genre,pop music,1,Q2086086,P136,Q37073,What is the relationship between 'Valery Meladze' and 'pop music'?,'Valery Meladze' [genre] 'pop music',['genre'],genre,"['False. Reason: Valery Meladze is a Russian singer-songwriter known for his work in pop music, rather than being a genre of music himself.']"
Guyana,official language,Swedish,0,Q734,P37,Q9027,What is the relationship between 'Guyana' and 'Swedish'?,Relationship is ambiguous,['relationship is ambiguous'],relationship is ambiguous,['relationship is ambiguous']
Melanie C,genre,rock music,0,Q151830,P136,Q11399,What is the relationship between 'Melanie C' and 'rock music'?,1. Melanie C [genre] rock music,['genre'],relationship is ambiguous,"['True. Reason: Melanie C, also known as Melanie Chisholm, is a British singer-songwriter who is known for her contributions to the pop and rock music genres.']"
J. J. Abrams,country of citizenship,Switzerland,0,Q188137,P27,Q39,What is the relationship between 'J. J. Abrams' and 'Switzerland'?,Relationship is ambiguous,['relationship is ambiguous'],relationship is ambiguous,['relationship is ambiguous']
England,country,Poland,0,Q21,P17,Q36,What is the relationship between 'England' and 'Poland'?,'England' [country] 'Poland'; 'England' [diplomatic relation] 'Poland'; 'England' [continent] 'Europe',"['country', 'diplomatic relation', 'continent']",relationship is ambiguous,"['True. Reason: Both England and Poland are countries.', 'False. Reason: England and Poland are two sovereign countries that are likely to have diplomatic relations, based on common knowledge.', 'False. Reason: England and Poland are both countries in Europe, so they cannot have a relationship of being on different continents.']"
Dmitri Shostakovich,place of death,Moscow,1,Q80135,P20,Q649,What is the relationship between 'Dmitri Shostakovich' and 'Moscow'?,"'Dmitri Shostakovich' [residence] 'Moscow';
'Dmitri Shostakovich' [place of birth] 'Moscow';","['residence', 'place of birth']",place of death,"['True. Reason: Dmitri Shostakovich, the renowned Russian composer, was born and spent a significant portion of his life in St. Petersburg, but he later moved to Moscow where he lived and worked for the rest of his life.', 'True. Reason: Dmitri Shostakovich was born in Saint Petersburg, Russia, not in Moscow.']"
Maxim Gorki,residence,Saint Petersburg,1,Q12706,P551,Q656,What is the relationship between 'Maxim Gorki' and 'Saint Petersburg'?,1. Maxim Gorki [place of birth] Saint Petersburg,['place of birth'],residence,"['True. Reason: Maxim Gorki was born in Nizhny Novgorod, Russia, not in Saint Petersburg.']"
Lucio Dalla,country of citizenship,Brazil,0,Q167546,P27,Q155,What is the relationship between 'Lucio Dalla' and 'Brazil'?,Relationship is ambiguous,['relationship is ambiguous'],relationship is ambiguous,['relationship is ambiguous']
Saint Lucia,official language,Hebrew,0,Q760,P37,Q9288,What is the relationship between 'Saint Lucia' and 'Hebrew'?,Relationship is ambiguous,['relationship is ambiguous'],relationship is ambiguous,['relationship is ambiguous']
Ernst Curtius,place of death,Berlin,1,Q61407,P20,Q64,What is the relationship between 'Ernst Curtius' and 'Berlin'?,'Ernst Curtius' [place of birth] 'Berlin'; 'Ernst Curtius' [residence] 'Berlin',"['place of birth', 'residence']",place of death,"['True. Reason: Ernst Curtius was indeed born in Berlin.', 'False. Reason: Ernst Curtius was a German archaeologist and art historian who was born in Prussia. Although he spent some time in Berlin for his studies and work, he is not primarily associated with residing in Berlin.']"
Felix Mendelssohn,"languages spoken, written, or signed",French,1,Q46096,P1412,Q150,What is the relationship between 'Felix Mendelssohn' and 'French'?,"'Felix Mendelssohn' [languages spoken, written, or signed] 'French'","['languages spoken, written, or signed']","languages spoken, written, or signed","['False. Reason: Felix Mendelssohn, a German composer, was not known to speak, write, or sign in French.']"
Alicia Keys,"languages spoken, written, or signed",Spanish,0,Q121507,P1412,Q1321,What is the relationship between 'Alicia Keys' and 'Spanish'?,"'Alicia Keys' [languages spoken, written, or signed] 'Spanish'; 
Relationship is ambiguous","['languages spoken, written, or signed', 'relationship is ambiguous']",relationship is ambiguous,"['False. Reason: Alicia Keys is known to primarily speak English.', 'relationship is ambiguous']"
Sergey Lazarev,country of citizenship,Russia,1,Q381884,P27,Q159,What is the relationship between 'Sergey Lazarev' and 'Russia'?,'Sergey Lazarev' [country of citizenship] 'Russia',['country of citizenship'],country of citizenship,"['True. Reason: Sergey Lazarev is a Russian singer and actor, so it is logical to assume that he is a citizen of Russia.']"
Natasha Shneider,country of citizenship,Iran,0,Q432421,P27,Q794,What is the relationship between 'Natasha Shneider' and 'Iran'?,The relationship between 'Natasha Shneider' and 'Iran' is ambiguous.,['relationship is ambiguous'],relationship is ambiguous,['relationship is ambiguous']
Will Smith,residence,Los Angeles,1,Q40096,P551,Q65,What is the relationship between 'Will Smith' and 'Los Angeles'?,'Will Smith' [residence] 'Los Angeles',['residence'],residence,"['True. Reason: Will Smith is known to reside in Los Angeles, as he has been frequently spotted in the city and has been associated with many projects and properties in Los Angeles.']"
Namibia,diplomatic relation,Malaysia,1,Q1030,P530,Q833,What is the relationship between 'Namibia' and 'Malaysia'?,'Namibia' [diplomatic relation] 'Malaysia'; Relationship is ambiguous,"['diplomatic relation', 'relationship is ambiguous']",diplomatic relation,"['False. Reason: It is unlikely that Namibia and Malaysia do not have diplomatic relations as both countries are sovereign states and are members of international organizations such as the United Nations.', 'relationship is ambiguous']"
Jimmy Buffett,genre,pop music,1,Q726071,P136,Q37073,What is the relationship between 'Jimmy Buffett' and 'pop music'?,'Jimmy Buffett' [genre] 'pop music',['genre'],genre,"['False. Reason: Jimmy Buffett is known for his association with the music genre of ""tropical rock"" or ""gulf and western"", not pop music.']"
"Washington, D.C.",country,Great Britain,0,Q61,P17,Q161885,"What is the relationship between 'Washington, D.C.' and 'Great Britain'?","'Washington, D.C.' [diplomatic relation] 'Great Britain'; 'Washington, D.C.' [capital] 'Great Britain'; 'Washington, D.C.' [narrative location] 'Great Britain'","['diplomatic relation', 'capital', 'narrative location']",relationship is ambiguous,"['False. Reason: Washington, D.C. and Great Britain do not have diplomatic relations as Washington, D.C. is the capital city of the United States of America, and diplomatic relations are typically established between countries, not between a city and a country.', 'False. Reason: Washington, D.C. is the capital of the United States, not Great Britain.', 'False. Reason: Washington, D.C. is the capital of the United States, not Great Britain.']"
Finland,diplomatic relation,Norway,1,Q33,P530,Q20,What is the relationship between 'Finland' and 'Norway'?,'Finland' [neighboring country] 'Norway'; 'Finland' [member of] 'Council of the Baltic Sea States'; 'Finland' [part of] 'Nordic countries',"['neighboring country', 'member of', 'part of']",diplomatic relation,"['True. Reason: Finland and Norway share a common border, making them neighboring countries.', 'False. Reason: Finland is not a member of Norway. The relationship ""member of"" typically refers to membership in organizations or groups, and Finland and Norway are separate countries.', 'False. Reason: Finland is not part of Norway. Finland and Norway are two separate countries with their own distinct borders and governments.']"
Herman Melville,occupation,essayist,1,Q4985,P106,Q11774202,What is the relationship between 'Herman Melville' and 'essayist'?,Relationship is ambiguous,['relationship is ambiguous'],occupation,['relationship is ambiguous']
